0,108
0,455
10.1,426
14.5,464
20.3,440
28.2,478
45.8,445
68.7,437
101,402
132,343
171,285
220,215
268,170
306,146
365,101
445,67
523,46
611,35
750,27
955,15
1135,27
1584,22
